close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
13.9,13.95,13.1,13.16,F,227538655,HISTORICAL_PRICES,F,,2021-05-26,1637202159000,0.23117803365810463,0.23117803365810463,13.16,13.9,13.95,13.1,227538655,13.0941,13.8304,13.8801,13.0344,227538655,"May 26, 21",1.0899999999999999,0.0851
14.88,15.05,14.12,14.38,F,278939123,HISTORICAL_PRICES,F,,2021-05-27,1637201878000,0.31798051372896385,0.31798051372896385,14.38,14.88,15.05,14.12,278939123,14.308,14.8055,14.9746,14.0493,278939123,"May 27, 21",0.9800000000000004,0.0705
14.53,15.05,14.41,15.01,F,152105344,HISTORICAL_PRICES,F,,2021-05-28,1637201856000,0.28697962798937116,0.28697962798937116,15.01,14.53,15.05,14.41,152105344,14.9348,14.4572,14.9746,14.3378,152105344,"May 28, 21",-0.3500000000000014,-0.0235
14.81,14.835,14.46,14.72,F,89070986,HISTORICAL_PRICES,F,,2021-06-01,1637201856000,0.3117803365810453,0.3117803365810453,14.72,14.81,14.835,14.46,89070986,14.6463,14.7358,14.7607,14.3876,89070986,"Jun 1, 21",0.28000000000000114,0.0193
14.91,15.02,14.68,14.9,F,77517193,HISTORICAL_PRICES,F,,2021-06-02,1637201794000,0.3206377325066432,0.3206377325066432,14.9,14.91,15.02,14.68,77517193,14.8254,14.8353,14.9447,14.6065,77517193,"Jun 2, 21",0.09999999999999964,0.0068
15.99,16.06,14.985,15.15,F,179671434,HISTORICAL_PRICES,F,,2021-06-03,1637201908000,0.4162976085031002,0.4162976085031002,15.15,15.99,16.06,14.985,179671434,15.0741,15.9099,15.9795,14.9099,179671434,"Jun 3, 21",1.08,0.0724
15.97,16.455,15.795,16.33,F,151787957,HISTORICAL_PRICES,F,,2021-06-04,1637201908000,0.41452612931798066,0.41452612931798066,16.33,15.97,16.455,15.795,151787957,16.2482,15.89,16.3726,15.7159,151787957,"Jun 4, 21",-0.019999999999999574,-0.0013
15.88,16.2,15.65,16.01,F,90915337,HISTORICAL_PRICES,F,,2021-06-07,1637201878000,0.4065544729849426,0.4065544729849426,16.01,15.88,16.2,15.65,90915337,15.9298,15.8004,16.1188,15.5716,90915337,"Jun 7, 21",-0.08999999999999986,-0.0056
15.63,15.8,15.33,15.76,F,93891092,HISTORICAL_PRICES,F,,2021-06-08,1637202121000,0.3844109831709479,0.3844109831709479,15.76,15.63,15.8,15.33,93891092,15.681,15.5517,15.7208,15.2532,93891092,"Jun 8, 21",-0.25,-0.0157
15.48,15.62,15.39,15.6,F,60079052,HISTORICAL_PRICES,F,,2021-06-09,1637201832000,0.37112488928255105,0.37112488928255105,15.6,15.48,15.62,15.39,60079052,15.5218,15.4024,15.5417,15.3129,60079052,"Jun 9, 21",-0.15000000000000036,-0.0096
15.11,15.78,15.08,15.59,F,78147471,HISTORICAL_PRICES,F,,2021-06-10,1637201940000,0.33835252435783886,0.33835252435783886,15.59,15.11,15.78,15.08,78147471,15.5119,15.0343,15.7009,15.0044,78147471,"Jun 10, 21",-0.370000000000001,-0.0239
15.28,15.43,15.17,15.3,F,50613467,HISTORICAL_PRICES,F,,2021-06-11,1637201934000,0.3534100974313552,0.3534100974313552,15.3,15.28,15.43,15.17,50613467,15.2233,15.2034,15.3527,15.094,50613467,"Jun 11, 21",0.16999999999999993,0.0113
14.87,15.3,14.815,15.23,F,82666035,HISTORICAL_PRICES,F,,2021-06-14,1637201908000,0.3170947741364039,0.3170947741364039,15.23,14.87,15.3,14.815,82666035,15.1537,14.7955,15.2233,14.7408,82666035,"Jun 14, 21",-0.41000000000000014,-0.0268
15,15.16,14.76,14.91,F,62612748,HISTORICAL_PRICES,F,,2021-06-15,1637201878000,0.3286093888396812,0.3286093888396812,14.91,15,15.16,14.76,62612748,14.8353,14.9248,15.084,14.6861,62612748,"Jun 15, 21",0.13000000000000078,0.0087
15.02,15.29,14.88,15.1,F,69112883,HISTORICAL_PRICES,F,,2021-06-16,1637201856000,0.33038086802480077,0.33038086802480077,15.1,15.02,15.29,14.88,69112883,15.0243,14.9447,15.2134,14.8055,69112883,"Jun 16, 21",0.019999999999999574,0.0013
14.77,15.4,14.58,15.3,F,126653125,HISTORICAL_PRICES,F,,2021-06-17,1637201832000,0.3082373782108061,0.3082373782108061,15.3,14.77,15.4,14.58,126653125,15.2233,14.696,15.3228,14.507,126653125,"Jun 17, 21",-0.25,-0.0166
14.52,14.765,14.44,14.54,F,76319715,HISTORICAL_PRICES,F,,2021-06-18,1637201832000,0.2860938883968114,0.2860938883968114,14.54,14.52,14.765,14.44,76319715,14.4672,14.4473,14.691,14.3677,76319715,"Jun 18, 21",-0.25,-0.0169
14.78,14.9,14.55,14.63,F,63384994,HISTORICAL_PRICES,F,,2021-06-21,1637201934000,0.3091231178033659,0.3091231178033659,14.63,14.78,14.9,14.55,63384994,14.5567,14.706,14.8254,14.4771,63384994,"Jun 21, 21",0.2599999999999998,0.0179
14.91,15.11,14.815,15.02,F,65545914,HISTORICAL_PRICES,F,,2021-06-22,1637202159000,0.3206377325066432,0.3206377325066432,15.02,14.91,15.11,14.815,65545914,14.9447,14.8353,15.0343,14.7408,65545914,"Jun 22, 21",0.13000000000000078,0.0088
15.42,15.53,15.03,15.14,F,94985665,HISTORICAL_PRICES,F,,2021-06-23,1637201856000,0.3658104517271923,0.3658104517271923,15.14,15.42,15.53,15.03,94985665,15.0641,15.3427,15.4522,14.9547,94985665,"Jun 23, 21",0.5099999999999998,0.0342
15.26,15.55,15.15,15.54,F,79859804,HISTORICAL_PRICES,F,,2021-06-24,1637201825000,0.3516386182462357,0.3516386182462357,15.54,15.26,15.55,15.15,79859804,15.4621,15.1835,15.4721,15.0741,79859804,"Jun 24, 21",-0.16000000000000014,-0.0104
15.19,15.52,15.18,15.24,F,111760462,HISTORICAL_PRICES,F,,2021-06-25,1637201928000,0.3454384410983172,0.3454384410983172,15.24,15.19,15.52,15.18,111760462,15.1636,15.1139,15.4422,15.1039,111760462,"Jun 25, 21",-0.07000000000000028,-0.0046
14.96,15.21,14.83,15.2,F,79477432,HISTORICAL_PRICES,F,,2021-06-28,1637202121000,0.32506643046944217,0.32506643046944217,15.2,14.96,15.21,14.83,79477432,15.1238,14.8851,15.1338,14.7557,79477432,"Jun 28, 21",-0.22999999999999865,-0.0151
15.01,15.2,14.875,15.05,F,68208165,HISTORICAL_PRICES,F,,2021-06-29,1637201825000,0.329495128432241,0.329495128432241,15.05,15.01,15.2,14.875,68208165,14.9746,14.9348,15.1238,14.8005,68208165,"Jun 29, 21",0.049999999999998934,0.0033
