close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
150.19,151.68,149.09,150.23,AAPL,92229735,HISTORICAL_PRICES,AAPL,,2021-08-17,1636136303000,0.05086761824797097,0.05086761824797097,150.23,150.19,151.68,149.09,92229735,150.0111,149.9711,151.459,148.8727,92229735,"Aug 17, 21",-0.9300000000000068,-0.0062
146.36,150.72,146.15,149.8,AAPL,86325990,HISTORICAL_PRICES,AAPL,,2021-08-18,1636136303000,0.024069409459837855,0.024069409459837855,149.8,146.36,150.72,146.15,86325990,149.5817,146.1467,150.5003,145.937,86325990,"Aug 18, 21",-3.829999999999984,-0.0255
146.7,148,144.5,145.03,AAPL,86960310,HISTORICAL_PRICES,AAPL,,2021-08-19,1636136381000,0.026448362720403032,0.026448362720403032,145.03,146.7,148,144.5,86960310,144.8186,146.4862,147.7843,144.2894,86960310,"Aug 19, 21",0.339999999999975,0.0023
148.19,148.5,146.78,147.44,AAPL,60549630,HISTORICAL_PRICES,AAPL,,2021-08-20,1636136594000,0.03687377553876302,0.03687377553876302,147.44,148.19,148.5,146.78,60549630,147.2251,147.974,148.2836,146.5661,60549630,"Aug 20, 21",1.490000000000009,0.0102
149.71,150.19,147.89,148.31,AAPL,60131810,HISTORICAL_PRICES,AAPL,,2021-08-23,1636136240000,0.04750909599776113,0.04750909599776113,148.31,149.71,150.19,147.89,60131810,148.0939,149.4918,149.9711,147.6745,60131810,"Aug 23, 21",1.5200000000000102,0.0103
149.62,150.86,149.15,149.45,AAPL,48606428,HISTORICAL_PRICES,AAPL,,2021-08-24,1636136195000,0.04687937307584675,0.04687937307584675,149.45,149.62,150.86,149.15,48606428,149.2322,149.402,150.6401,148.9326,48606428,"Aug 24, 21",-0.09000000000000341,-0.0006
148.36,150.32,147.8,149.81,AAPL,58991297,HISTORICAL_PRICES,AAPL,,2021-08-25,1636136209000,0.038063252169045804,0.038063252169045804,149.81,148.36,150.32,147.8,58991297,149.5917,148.1438,150.1009,147.5846,58991297,"Aug 25, 21",-1.259999999999991,-0.0084
147.54,149.12,147.51,148.35,AAPL,48597195,HISTORICAL_PRICES,AAPL,,2021-08-26,1636136374000,0.0323257766582704,0.0323257766582704,148.35,147.54,149.12,147.51,48597195,148.1338,147.325,148.9027,147.295,48597195,"Aug 26, 21",-0.8200000000000216,-0.0055
148.6,148.75,146.83,147.48,AAPL,55802388,HISTORICAL_PRICES,AAPL,,2021-08-27,1636136223000,0.03974251329415063,0.03974251329415063,147.48,148.6,148.75,146.83,55802388,147.2651,148.3834,148.5332,146.616,55802388,"Aug 27, 21",1.0600000000000023,0.0072
153.12,153.49,148.61,149,AAPL,90956723,HISTORICAL_PRICES,AAPL,,2021-08-30,1636136355000,0.07136859781696066,0.07136859781696066,149,153.12,153.49,148.61,90956723,148.7829,152.8969,153.2663,148.3934,90956723,"Aug 30, 21",4.52000000000001,0.0304
151.83,152.8,151.29,152.66,AAPL,86453117,HISTORICAL_PRICES,AAPL,,2021-08-31,1636136223000,0.06234256926952159,0.06234256926952159,152.66,151.83,152.8,151.29,86453117,152.4375,151.6087,152.5773,151.0695,86453117,"Aug 31, 21",-1.289999999999992,-0.0084
152.51,154.98,152.34,152.83,AAPL,80313711,HISTORICAL_PRICES,AAPL,,2021-09-01,1636136257000,0.06710047579065215,0.06710047579065215,152.83,152.51,154.98,152.34,80313711,152.6073,152.2877,154.7541,152.118,80313711,"Sep 1, 21",0.6799999999999784,0.0045
153.65,154.72,152.4,153.87,AAPL,71171317,HISTORICAL_PRICES,AAPL,,2021-09-02,1636136473000,0.07507696613490078,0.07507696613490078,153.87,153.65,154.72,152.4,71171317,153.6458,153.4261,154.4945,152.1779,71171317,"Sep 2, 21",1.1400000000000148,0.0075
154.3,154.63,153.09,153.76,AAPL,57866066,HISTORICAL_PRICES,AAPL,,2021-09-03,1636136481000,0.0796249650153934,0.0796249650153934,153.76,154.3,154.63,153.09,57866066,153.5359,154.0751,154.4047,152.8669,57866066,"Sep 3, 21",0.6500000000000057,0.0042
