close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2254.43,2263.47,2243.05,2250.99,GOOGL,1284078,HISTORICAL_PRICES,GOOGL,,2021-04-13,1618361293000,0.1908857041736438,0.1908857041736438,2250.99,2254.43,2263.47,2243.05,1284078,2250.99,2254.43,2263.47,2243.05,1284078,"Apr 13, 21",9.809999999999945,0.0044
2241.91,2267.43,2236.015,2267.43,GOOGL,1050143,HISTORICAL_PRICES,GOOGL,,2021-04-14,1618447693000,0.18427210826857957,0.18427210826857957,2267.43,2241.91,2267.43,2236.015,1050143,2267.43,2241.91,2267.43,2236.015,1050143,"Apr 14, 21",-12.519999999999982,-0.0056
2285.25,2296,2251.17,2261.95,GOOGL,1458749,HISTORICAL_PRICES,GOOGL,,2021-04-15,1618534094000,0.20716613754377813,0.20716613754377813,2261.95,2285.25,2296,2251.17,1458749,2261.95,2285.25,2296,2251.17,1458749,"Apr 15, 21",43.340000000000146,0.0193
2282.75,2294.24,2270.92,2289.24,GOOGL,1314139,HISTORICAL_PRICES,GOOGL,,2021-04-16,1618622173000,0.205845531332703,0.205845531332703,2289.24,2282.75,2294.24,2270.92,1314139,2289.24,2282.75,2294.24,2270.92,1314139,"Apr 16, 21",-2.5,-0.0011
2289.76,2304.09,2270.18,2270.18,GOOGL,1514470,HISTORICAL_PRICES,GOOGL,,2021-04-19,1618880424000,0.2095485111485578,0.2095485111485578,2270.18,2289.76,2304.09,2270.18,1514470,2270.18,2289.76,2304.09,2270.18,1514470,"Apr 19, 21",7.010000000000218,0.0031
2279.01,2298.9999,2257.12,2297.49,GOOGL,1114416,HISTORICAL_PRICES,GOOGL,,2021-04-20,1618966838000,0.20386990444093472,0.20386990444093472,2297.49,2279.01,2298.9999,2257.12,1114416,2297.49,2279.01,2298.9999,2257.12,1114416,"Apr 20, 21",-10.75,-0.0047
2278.35,2280,2244.82,2272.05,GOOGL,1160209,HISTORICAL_PRICES,GOOGL,,2021-04-21,1619052498000,0.2035212644012107,0.2035212644012107,2272.05,2278.35,2280,2244.82,1160209,2272.05,2278.35,2280,2244.82,1160209,"Apr 21, 21",-0.6600000000003092,-0.0003
2252.52,2288.8814,2240.32,2275.4,GOOGL,1207276,HISTORICAL_PRICES,GOOGL,,2021-04-22,1619139623000,0.1898767610283825,0.1898767610283825,2275.4,2252.52,2288.8814,2240.32,1207276,2275.4,2252.52,2288.8814,2240.32,1207276,"Apr 22, 21",-25.829999999999927,-0.0113
2299.93,2306.1175,2261.25,2267,GOOGL,1455554,HISTORICAL_PRICES,GOOGL,,2021-04-23,1619226972000,0.21492073721521124,0.21492073721521124,2267,2299.93,2306.1175,2261.25,1455554,2267,2299.93,2306.1175,2261.25,1455554,"Apr 23, 21",47.409999999999854,0.021
2309.93,2324.53,2297.315,2304.52,GOOGL,1601892,HISTORICAL_PRICES,GOOGL,,2021-04-26,1619485215000,0.22020316205951176,0.22020316205951176,2304.52,2309.93,2324.53,2297.315,1601892,2304.52,2309.93,2324.53,2297.315,1601892,"Apr 26, 21",10,0.0043
2290.98,2318.45,2286.16,2317.6326,GOOGL,2219280,HISTORICAL_PRICES,GOOGL,,2021-04-27,1619570899000,0.21019296697956236,0.21019296697956236,2317.6326,2290.98,2318.45,2286.16,2219280,2317.6326,2290.98,2318.45,2286.16,2219280,"Apr 27, 21",-18.949999999999818,-0.0082
2359.04,2431.38,2353.22,2392.4954,GOOGL,4055340,HISTORICAL_PRICES,GOOGL,,2021-04-28,1619659939000,0.2461451504698717,0.2461451504698717,2392.4954,2359.04,2431.38,2353.22,4055340,2392.4954,2359.04,2431.38,2353.22,4055340,"Apr 28, 21",68.05999999999995,0.0297
2392.76,2404.16,2373.85,2389.23,GOOGL,2061654,HISTORICAL_PRICES,GOOGL,,2021-04-29,1619744411000,0.2639574870448532,0.2639574870448532,2389.23,2392.76,2404.16,2373.85,2061654,2389.23,2392.76,2404.16,2373.85,2061654,"Apr 29, 21",33.720000000000255,0.0143
2353.5,2381.85,2346.56,2368.02,GOOGL,2242838,HISTORICAL_PRICES,GOOGL,,2021-04-30,1619831773000,0.24321868710612923,0.24321868710612923,2368.02,2353.5,2381.85,2346.56,2242838,2368.02,2353.5,2381.85,2346.56,2242838,"Apr 30, 21",-39.26000000000022,-0.0164
2343.08,2381.55,2335.5,2364.91,GOOGL,1412139,HISTORICAL_PRICES,GOOGL,,2021-05-03,1620090018000,0.23771440041836805,0.23771440041836805,2364.91,2343.08,2381.55,2335.5,1412139,2364.91,2343.08,2381.55,2335.5,1412139,"May 3, 21",-10.420000000000073,-0.0044
2306.83,2324.9899,2256.68,2313.55,GOOGL,2240932,HISTORICAL_PRICES,GOOGL,,2021-05-04,1620175708000,0.21856561035777863,0.21856561035777863,2313.55,2306.83,2324.9899,2256.68,2240932,2313.55,2306.83,2324.9899,2256.68,2240932,"May 4, 21",-36.25,-0.0155
2314.77,2335,2308.28,2328.63,GOOGL,1331809,HISTORICAL_PRICES,GOOGL,,2021-05-05,1620262963000,0.2227598556841533,0.2227598556841533,2328.63,2314.77,2335,2308.28,1331809,2328.63,2314.77,2335,2308.28,1331809,"May 5, 21",7.940000000000055,0.0034
2337.35,2337.35,2293.0418,2306.33,GOOGL,1259523,HISTORICAL_PRICES,GOOGL,,2021-05-06,1620351144000,0.23468757098258383,0.23468757098258383,2306.33,2337.35,2337.35,2293.0418,1259523,2306.33,2337.35,2337.35,2293.0418,1259523,"May 6, 21",22.579999999999927,0.0098
2351.93,2371.25,2346.155,2363.89,GOOGL,1444862,HISTORICAL_PRICES,GOOGL,,2021-05-07,1620436575000,0.24238934640557397,0.24238934640557397,2363.89,2351.93,2371.25,2346.155,1444862,2363.89,2351.93,2371.25,2346.155,1444862,"May 7, 21",14.579999999999927,0.0062
2291.75,2331,2284.54,2328.14,GOOGL,1545729,HISTORICAL_PRICES,GOOGL,,2021-05-10,1620694096000,0.2105997136925735,0.2105997136925735,2328.14,2291.75,2331,2284.54,1545729,2328.14,2291.75,2331,2284.54,1545729,"May 10, 21",-60.179999999999836,-0.0256
2270.06,2280.28,2233.92,2243.07,GOOGL,1709292,HISTORICAL_PRICES,GOOGL,,2021-05-11,1620781288000,0.1991421342052856,0.1991421342052856,2243.07,2270.06,2280.28,2233.92,1709292,2243.07,2270.06,2280.28,2233.92,1709292,"May 11, 21",-21.690000000000055,-0.0095
2200.25,2247.98,2193.62,2226.19,GOOGL,2318774,HISTORICAL_PRICES,GOOGL,,2021-05-12,1620867616000,0.16226552636722366,0.16226552636722366,2226.19,2200.25,2247.98,2193.62,2318774,2226.19,2200.25,2247.98,2193.62,2318774,"May 12, 21",-69.80999999999995,-0.0308
2229.04,2239.4375,2206.72,2226.12,GOOGL,1661020,HISTORICAL_PRICES,GOOGL,,2021-05-13,1620953300000,0.17747362749396484,0.17747362749396484,2226.12,2229.04,2239.4375,2206.72,1661020,2226.12,2229.04,2239.4375,2206.72,1661020,"May 13, 21",28.789999999999964,0.0131
2278.38,2284.72,2250,2258.54,GOOGL,1599829,HISTORICAL_PRICES,GOOGL,,2021-05-14,1621041373000,0.20353711167574373,0.20353711167574373,2258.54,2278.38,2284.72,2250,1599829,2258.54,2278.38,2284.72,2250,1599829,"May 14, 21",49.340000000000146,0.0221
2288.92,2289.78,2255.5101,2263.57,GOOGL,1079869,HISTORICAL_PRICES,GOOGL,,2021-05-17,1621299625000,0.20910478746163647,0.20910478746163647,2263.57,2288.92,2289.78,2255.5101,1079869,2263.57,2288.92,2289.78,2255.5101,1079869,"May 17, 21",10.539999999999964,0.0046
2262.47,2307.6818,2262.19,2302.35,GOOGL,1110185,HISTORICAL_PRICES,GOOGL,,2021-05-18,1621385301000,0.19513277374846144,0.19513277374846144,2302.35,2262.47,2307.6818,2262.19,1110185,2302.35,2262.47,2307.6818,2262.19,1110185,"May 18, 21",-26.450000000000273,-0.0116
2271.5,2274.99,2225.44,2228.43,GOOGL,1184205,HISTORICAL_PRICES,GOOGL,,2021-05-19,1621471702000,0.19990280338286492,0.19990280338286492,2228.43,2271.5,2274.99,2225.44,1184205,2228.43,2271.5,2274.99,2225.44,1184205,"May 19, 21",9.0300000000002,0.004
2306.95,2312,2283.52,2291,GOOGL,1617550,HISTORICAL_PRICES,GOOGL,,2021-05-20,1621558093000,0.2186289994559102,0.2186289994559102,2291,2306.95,2312,2283.52,1617550,2291,2306.95,2312,2283.52,1617550,"May 20, 21",35.44999999999982,0.0156
2294.13,2318.89,2289.3,2317.41,GOOGL,2031590,HISTORICAL_PRICES,GOOGL,,2021-05-21,1621646181000,0.21185693080551707,0.21185693080551707,2317.41,2294.13,2318.89,2289.3,2031590,2317.41,2294.13,2318.89,2289.3,2031590,"May 21, 21",-12.819999999999709,-0.0056
2361.04,2365.55,2311.955,2314.89,GOOGL,1591610,HISTORICAL_PRICES,GOOGL,,2021-05-24,1621904411000,0.24720163543873183,0.24720163543873183,2314.89,2361.04,2365.55,2311.955,1591610,2314.89,2361.04,2365.55,2311.955,1591610,"May 24, 21",66.90999999999985,0.0292
2362.87,2384,2355,2372,GOOGL,1121982,HISTORICAL_PRICES,GOOGL,,2021-05-25,1621990837000,0.24816831918523877,0.24816831918523877,2372,2362.87,2384,2355,1121982,2372,2362.87,2384,2355,1121982,"May 25, 21",1.8299999999999272,0.0008
2380.31,2388.99,2366.4625,2366.52,GOOGL,1078598,HISTORICAL_PRICES,GOOGL,,2021-05-26,1622077249000,0.2573808681136989,0.2573808681136989,2366.52,2380.31,2388.99,2366.4625,1078598,2366.52,2380.31,2388.99,2366.4625,1078598,"May 26, 21",17.440000000000055,0.0074
2362.68,2389.05,2356.26,2389.05,GOOGL,1761201,HISTORICAL_PRICES,GOOGL,,2021-05-27,1622163613000,0.24806795311319704,0.24806795311319704,2389.05,2362.68,2389.05,2356.26,1761201,2389.05,2362.68,2389.05,2356.26,1761201,"May 27, 21",-17.63000000000011,-0.0074
2356.85,2376.07,2352.85,2374.42,GOOGL,1074540,HISTORICAL_PRICES,GOOGL,,2021-05-28,1622250975000,0.24498829942896988,0.24498829942896988,2374.42,2356.85,2376.07,2352.85,1074540,2374.42,2356.85,2376.07,2352.85,1074540,"May 28, 21",-5.829999999999927,-0.0025
2381.18,2385.71,2354.28,2374.44,GOOGL,1167901,HISTORICAL_PRICES,GOOGL,,2021-06-01,1622595624000,0.257840439075153,0.257840439075153,2374.44,2381.18,2385.71,2354.28,1167901,2374.44,2381.18,2385.71,2354.28,1167901,"Jun 1, 21",24.329999999999927,0.0103
2370.59,2393.64,2352.355,2389.15,GOOGL,1058146,HISTORICAL_PRICES,GOOGL,,2021-06-02,1622682125000,0.2522463511650389,0.2522463511650389,2389.15,2370.59,2393.64,2352.355,1058146,2389.15,2370.59,2393.64,2352.355,1058146,"Jun 2, 21",-10.58999999999969,-0.0044
2347.58,2357.015,2329.52,2345.73,GOOGL,934796,HISTORICAL_PRICES,GOOGL,,2021-06-03,1622768414000,0.24009149159830329,0.24009149159830329,2345.73,2347.58,2357.015,2329.52,934796,2345.73,2347.58,2357.015,2329.52,934796,"Jun 3, 21",-23.01000000000022,-0.0097
2393.57,2399.03,2362.41,2369.27,GOOGL,1222910,HISTORICAL_PRICES,GOOGL,,2021-06-04,1622855784000,0.26438536345724156,0.26438536345724156,2369.27,2393.57,2399.03,2362.41,1222910,2369.27,2393.57,2399.03,2362.41,1222910,"Jun 4, 21",45.99000000000024,0.0196
2402.3,2404.5099,2381,2389.436,GOOGL,1205966,HISTORICAL_PRICES,GOOGL,,2021-06-07,1623114018000,0.2689969203463159,0.2689969203463159,2389.436,2402.3,2404.5099,2381,1205966,2389.436,2402.3,2404.5099,2381,1205966,"Jun 7, 21",8.730000000000018,0.0036
2398.44,2419.5202,2394.78,2412.01,GOOGL,1211992,HISTORICAL_PRICES,GOOGL,,2021-06-08,1623200419000,0.26695790435641586,0.26695790435641586,2412.01,2398.44,2419.5202,2394.78,1211992,2412.01,2398.44,2419.5202,2394.78,1211992,"Jun 8, 21",-3.8600000000001273,-0.0016
2407.94,2412.88,2396.9,2411.43,GOOGL,897052,HISTORICAL_PRICES,GOOGL,,2021-06-09,1623288741000,0.27197620795850136,0.27197620795850136,2411.43,2407.94,2412.88,2396.9,897052,2411.43,2407.94,2412.88,2396.9,897052,"Jun 9, 21",9.5,0.004
2435.13,2436,2403.78,2406.92,GOOGL,1295375,HISTORICAL_PRICES,GOOGL,,2021-06-10,1623373360000,0.2863391211101545,0.2863391211101545,2406.92,2435.13,2436,2403.78,1295375,2406.92,2435.13,2436,2403.78,1295375,"Jun 10, 21",27.190000000000055,0.0113
