aapl,144.5,146.32,AAPL,76299719
aapl,145.64,147.46,AAPL,100827099
aapl,149.15,149.57,AAPL,127050785
aapl,148.48,150,AAPL,106820297
aapl,146.39,149.76,AAPL,93251426
aapl,142.45,144.07,AAPL,121434571
aapl,146.15,147.0997,AAPL,96350036
aapl,145.4,146.13,AAPL,74993460
aapl,146.8,148.195,AAPL,77338156
aapl,148.56,148.7177,AAPL,71447416
aapl,148.99,149.83,AAPL,72434089
aapl,146.77,149.21,AAPL,104818578
aapl,144.98,146.97,AAPL,118931191
aapl,145.64,146.55,AAPL,56699475
aapl,145.86,146.33,AAPL,70440626
aapl,145.52,146.95,AAPL,62879961
aapl,147.36,148.045,AAPL,64786618
aapl,146.95,147.79,AAPL,56368271
aapl,147.06,147.84,AAPL,46397674
aapl,146.14,147.11,AAPL,54126813
aapl,146.09,146.7,AAPL,48908689
aapl,145.6,147.71,AAPL,69023081
aapl,145.86,146.72,AAPL,48493463
aapl,148.89,149.05,AAPL,73779113
aapl,149.1,149.4444,AAPL,59375009
aapl,151.12,151.19,AAPL,103558782
aapl,150.19,151.68,AAPL,92229735
aapl,146.36,150.72,AAPL,86325990
aapl,146.7,148,AAPL,86960310
aapl,148.19,148.5,AAPL,60549630
aapl,149.71,150.19,AAPL,60131810
aapl,149.62,150.86,AAPL,48606428
aapl,148.36,150.32,AAPL,58991297
aapl,147.54,149.12,AAPL,48597195
aapl,148.6,148.75,AAPL,55802388
aapl,153.12,153.49,AAPL,90956723
aapl,151.83,152.8,AAPL,86453117
aapl,152.51,154.98,AAPL,80313711
aapl,153.65,154.72,AAPL,71171317
aapl,154.3,154.63,AAPL,57866066
aapl,156.69,157.26,AAPL,82278261
aapl,155.11,157.04,AAPL,74420207
aapl,154.07,156.11,AAPL,57305730
aapl,148.97,155.48,AAPL,140893235
aapl,149.55,151.42,AAPL,102404329
aapl,148.12,151.07,AAPL,109296295
aapl,149.03,149.44,AAPL,83281315
aapl,148.79,148.97,AAPL,68034149
aapl,146.06,148.82,AAPL,129868824
aapl,142.94,144.84,AAPL,123478863
aapl,143.43,144.6,AAPL,75833962
aapl,145.85,146.43,AAPL,76404341
aapl,146.83,147.08,AAPL,64838170
aapl,146.92,147.4701,AAPL,53477869
aapl,145.37,145.96,AAPL,74150729
aapl,141.91,144.75,AAPL,108972340
aapl,142.83,144.45,AAPL,74602044
aapl,141.5,144.378,AAPL,89056664
aapl,142.65,142.92,AAPL,94639581
aapl,139.14,142.21,AAPL,98322008
aapl,141.11,142.24,AAPL,80861062
aapl,142,142.15,AAPL,83221119
aapl,143.29,144.215,AAPL,61732656
aapl,142.9,144.1781,AAPL,58773155
aapl,142.81,144.81,AAPL,64452219
aapl,141.51,143.25,AAPL,73035859
aapl,140.91,141.4,AAPL,78762721
aapl,143.76,143.88,AAPL,69907100
aapl,144.84,144.895,AAPL,67940334
aapl,146.55,146.84,AAPL,85589175
aapl,148.76,149.17,AAPL,76378894
aapl,149.26,149.7539,AAPL,58418788
aapl,149.48,149.64,AAPL,61420990
aapl,148.69,150.18,AAPL,58883443
aapl,148.64,149.37,AAPL,50720556
aapl,149.32,150.84,AAPL,60893395
aapl,148.85,149.73,AAPL,56094929
aapl,152.57,153.165,AAPL,100077888
aapl,149.8,149.94,AAPL,124953168
aapl,148.96,149.7,AAPL,74588258
aapl,150.02,151.57,AAPL,69121987
aapl,151.49,151.97,AAPL,54511534
aapl,150.96,152.43,AAPL,60394616
aapl,151.28,152.2,AAPL,65463883
aapl,150.44,151.57,AAPL,55020868
aapl,150.81,151.428,AAPL,56787930
aapl,147.92,150.13,AAPL,65187092
aapl,147.87,149.43,AAPL,40999950
aapl,149.99,150.4,AAPL,63804008
aapl,150,151.88,AAPL,59222803
aapl,151,151.488,AAPL,59256210
aapl,153.49,155,AAPL,88807000
aapl,157.87,158.67,AAPL,137827673
aapl,160.55,161.02,AAPL,117305597
aapl,161.02,165.7,AAPL,117467889
aapl,161.41,161.8,AAPL,96041899
aapl,161.94,162.14,AAPL,69463623
aapl,156.81,160.45,AAPL,76959752
aapl,160.24,161.19,AAPL,88748217
aapl,165.3,165.52,AAPL,174048056
aapl,164.77,170.3,AAPL,152423003
aapl,163.76,164.2,AAPL,136739174
aapl,161.84,164.96,AAPL,118023116
aapl,165.32,167.8799,AAPL,107496982
aapl,171.18,171.58,AAPL,120405352
aapl,175.08,175.96,AAPL,116998901
aapl,174.56,176.75,AAPL,108923739
aapl,179.45,179.63,AAPL,115402731
aapl,175.74,182.13,AAPL,153237019
aapl,174.33,177.74,AAPL,139380382
aapl,179.3,179.5,AAPL,131063257
aapl,172.26,181.14,AAPL,150185843
aapl,171.14,173.47,AAPL,195923441
aapl,169.75,170.58,AAPL,107499114
aapl,172.99,173.2,AAPL,91185905
aapl,175.64,175.86,AAPL,92135303
aapl,176.28,176.8499,AAPL,68356567
aapl,180.33,180.42,AAPL,74919582
aapl,179.29,181.33,AAPL,79144339
aapl,179.38,180.63,AAPL,62348931
aapl,178.2,180.57,AAPL,59773014
aapl,177.57,179.23,AAPL,64062261
aapl,182.01,182.88,AAPL,104701220
aapl,179.7,182.94,AAPL,99310438
aapl,174.92,180.17,AAPL,94537602
aapl,172,175.3,AAPL,96903955
aapl,172.17,174.14,AAPL,86709147
aapl,172.19,172.5,AAPL,106765552
aapl,175.08,175.18,AAPL,76138312
aapl,175.53,177.18,AAPL,74805173
aapl,172.19,176.62,AAPL,84505760
aapl,173.07,173.78,AAPL,80440780
aapl,169.8,172.54,AAPL,91168729
aapl,166.23,171.08,AAPL,94814990
aapl,164.51,169.68,AAPL,91420515
aapl,162.41,166.33,AAPL,122848858
aapl,161.62,162.3,AAPL,162706686
f,11.29,11.52,F,118954503
f,11.19,11.53,F,66267456
f,10.79,11.17,F,82863034
f,10.72,11.05,F,77388655
f,10.53,10.835,F,73925821
f,10.83,11.44,F,157114400
f,10.86,11.2,F,80440704
f,11.2,11.36,F,82968550
f,11.37,11.6192,F,106845045
f,11.51,11.9,F,113402102
f,11.56,11.58,F,75756688
f,11.93,12.04,F,102250761
f,11.76,12.02,F,76282462
f,11.45,11.74,F,55762914
f,11.45,11.62,F,44401187
f,11.54,11.7,F,48392080
f,11.48,11.61,F,49680999
f,11.43,11.48,F,37777050
f,11.58,11.59,F,48615552
f,11.7,11.94,F,62183011
f,11.62,11.65,F,72904530
f,12.27,12.4,F,95152783
f,11.76,12.4,F,75249410
f,11.7,11.98,F,69614525
f,11.98,12.08,F,43172813
f,12.55,12.8,F,104788959
f,12.17,12.61,F,80169701
f,11.93,12.46,F,88339642
f,12.27,12.29,F,79345704
f,12.65,12.88,F,86129736
f,12.57,12.76,F,61568655
f,12.91,12.98,F,62111181
f,12.81,13.0594,F,56536460
f,13.37,13.43,F,87160077
f,13.2,13.62,F,65229000
f,12.49,13.15,F,125425273
f,12.69,12.7,F,109324385
f,12.49,13.01,F,76733254
f,12.83,12.95,F,90885155
f,12.85,12.93,F,81362146
f,12.21,12.68,F,73020161
f,12.14,12.53,F,54534406
f,12.32,12.35,F,54201830
f,12.3,12.49,F,49239811
f,12.15,12.36,F,44747925
f,12.46,12.48,F,49762308
f,12.25,12.54,F,60456889
f,12.17,12.29,F,61907459
f,12.7,12.78,F,82332728
f,12.92,12.99,F,67499426
f,12.73,12.93,F,42264039
f,12.51,12.76,F,52621966
f,12.51,12.62,F,40555411
f,12.38,12.55,F,40422762
f,12.2,12.445,F,51555966
f,12.24,12.49,F,49877492
f,12.24,12.32,F,38209311
f,12.23,12.36,F,33132872
f,12.11,12.25,F,39063481
f,11.45,12.06,F,83170803
f,11.73,11.74,F,49641132
f,11.94,12.15,F,73064376
f,12.22,12.24,F,51898945
f,12.27,12.4414,F,40863760
f,12.49,12.5,F,42037752
f,12.43,12.6,F,68023415
f,11.26,11.91,F,230430629
f,11.54,11.54,F,90786462
f,11.63,11.68,F,61987297
f,11.41,11.55,F,71007685
f,11.61,11.64,F,41381316
f,11.74,11.76,F,50032823
f,11.82,11.83,F,41525840
f,11.71,11.93,F,51703508
f,11.58,11.76,F,56882624
f,11.33,11.68,F,55663086
f,11.55,11.68,F,56598472
f,11.84,11.87,F,48619221
f,12.15,12.18,F,52201744
f,12.14,12.53,F,72472888
f,12.11,12.21,F,70220759
f,12.49,12.69,F,106243905
f,13.33,13.47,F,200958563
f,13.06,13.38,F,111374304
f,12.81,13.43,F,113383362
f,13.9,13.95,F,227538655
f,14.88,15.05,F,278939123
f,14.53,15.05,F,152105344
f,14.81,14.835,F,89070986
f,14.91,15.02,F,77517193
f,15.99,16.06,F,179671434
f,15.97,16.455,F,151787957
f,15.88,16.2,F,90915337
f,15.63,15.8,F,93891092
f,15.48,15.62,F,60079052
f,15.11,15.78,F,78147471
f,15.28,15.43,F,50613467
f,14.87,15.3,F,82666035
f,15,15.16,F,62612748
f,15.02,15.29,F,69112883
f,14.77,15.4,F,126653125
f,14.52,14.765,F,76319715
f,14.78,14.9,F,63384994
f,14.91,15.11,F,65545914
f,15.42,15.53,F,94985665
f,15.26,15.55,F,79859804
f,15.19,15.52,F,111760462
f,14.96,15.21,F,79477432
f,15.01,15.2,F,68208165
f,14.86,15.11,F,72213527
f,14.91,14.97,F,51112228
f,14.93,15.04,F,43824909
f,14.5,14.88,F,73990625
f,14.23,14.46,F,72992469
f,14.06,14.23,F,62706837
f,14.48,14.575,F,65981221
f,14.61,14.74,F,49205150
f,14.42,14.625,F,45360600
f,14.25,14.63,F,39056159
f,14.01,14.3,F,44952312
f,13.61,14.14,F,48065197
f,13.28,13.32,F,99949231
f,13.91,13.96,F,70731783
f,14.19,14.34,F,53817490
f,13.91,14.14,F,40440124
f,13.82,14.04,F,37927867
f,14.03,14.0815,F,43838035
f,13.79,13.955,F,41963237
f,13.86,13.99,F,70653462
f,14.39,14.79,F,111154778
f,13.95,14.3,F,74955713
f,13.91,14.33,F,64673717
f,14.02,14.08,F,53257695
f,13.32,13.93,F,81502700
f,13.71,13.82,F,60524396
f,13.8,13.91,F,44450636
f,13.75,13.82,F,38760378
f,13.82,13.91,F,32120825
f,13.93,13.95,F,42795585
f,13.9,14.05,F,38608652
f,13.59,13.95,F,45118472
f,13.46,13.56,F,38757778
f,12.99,13.33,F,74625322
f,13,13.21,F,50966744
f,12.67,12.92,F,69038770
f,12.57,12.67,F,53615575
f,12.73,12.85,F,64573553
f,13.08,13.14,F,53672503
f,13.17,13.28,F,51195455
f,12.9,13.13,F,57559820
f,13.31,13.37,F,57587271
f,13.05,13.37,F,42720093
f,13.03,13.135,F,42212703
f,13.11,13.22,F,58875686
f,13.01,13.21,F,49322939
f,12.89,13.05,F,41746597
f,12.95,13.04,F,64008878
f,13.03,13.22,F,57980882
f,12.76,12.95,F,68806407
f,12.68,12.93,F,48792472
f,12.99,12.99,F,62270767
f,12.86,13.06,F,47640810
f,13.22,13.25,F,60282087
f,13.4,13.53,F,76426063
f,13.55,13.7,F,76337380
f,12.82,13.19,F,126152174
f,12.77,12.97,F,60473075
f,13.23,13.39,F,75784038
f,13.71,13.74,F,68708095
f,13.78,13.94,F,57440218
f,14.16,14.29,F,68769650
f,14.31,14.73,F,107090949
f,14.3,14.5,F,56805504
f,14.16,14.32,F,78820537
f,14.16,14.37,F,51880916
f,14.35,14.79,F,78332497
f,14.29,14.44,F,55915797
f,14.12,14.34,F,61020278
f,14.89,14.95,F,96557549
f,15.12,15.49,F,99468887
f,15.09,15.36,F,45302310
f,15.64,15.68,F,89134009
f,15.51,15.69,F,63363486
f,15.45,15.62,F,50875110
f,15.7,16.03,F,77211817
f,15.56,15.65,F,48643809
f,15.42,15.69,F,44668310
f,16.04,16.16,F,105213717
f,16.55,16.7,F,95854951
f,16.28,16.54,F,60646754
f,16,16.5,F,67808039
f,15.94,16.22,F,64882295
f,15.51,15.92,F,96094256
f,16.86,17.58,F,215237578
f,17.08,17.355,F,100560723
f,17.95,17.97,F,125246485
f,18.01,18.19,F,115146196
f,18.63,18.83,F,104755458
f,19.42,19.5,F,157505547
f,19.29,19.72,F,122232174
f,20.15,20.42,F,153490430
f,20.12,20.51,F,164928461
f,19.36,20.47,F,229109585
f,19.55,19.84,F,96436462
f,19.5,19.62,F,77837876
f,19.86,19.95,F,84838610
f,19.79,20.06,F,66557180
f,19.96,20.01,F,80855162
f,19.56,20.26,F,111368830
f,19.39,19.6669,F,64610377
f,20.48,20.79,F,137861746
f,20.2,20.53,F,90984519
f,20.25,20.34,F,77324307
f,19.75,19.84,F,49434029
f,19.67,20.19,F,68778690
f,19.19,19.95,F,103238403
f,19.58,20.47,F,125478335
f,19.87,20.11,F,94142272
f,19.14,20.4,F,120275163
f,19.22,19.49,F,88147408
f,19.96,20.06,F,75885619
f,19.81,20.19,F,63246825
f,19.57,19.93,F,63357578
f,21.45,21.49,F,169657197
f,20.43,21.3,F,126632315
f,20.05,20.18,F,124559737
f,20.19,20.33,F,79679724
f,20.35,21.1,F,107020894
f,19.77,20.24,F,98962927
f,19.42,19.6199,F,74565603
f,19.61,19.79,F,58930944
f,20.14,20.34,F,75806410
f,20.25,20.41,F,50610458
f,20.8,20.89,F,59651800
f,20.76,21.06,F,53020539
f,20.56,20.77,F,37882981
f,20.47,20.96,F,51470113
f,20.77,21.01,F,51899612
f,21.77,21.88,F,110964650
f,24.31,24.5576,F,311645226
f,23.66,24.95,F,253540030
f,24.46,24.62,F,155058829
f,24.44,24.91,F,127017482
f,23.85,24.44,F,122800705
f,24.35,24.35,F,106011628
f,24.47,24.84,F,104049995
f,25.02,25.87,F,185780529
f,25.19,25.28,F,146012226
f,24.38,25.13,F,110820118
f,22.45,24.92,F,153198159
f,21.65,22.88,F,152014122
f,20.65,21.5,F,145532883
f,20.39,20.47,F,186937311
